HLA-DQA1	8.908326366	6.968375205	11.37892834	9.895470102	11.86657525	10.63083868	12.40858656	10.81404159	11.61297784	11.17871411	7.164056631	10.09475733	12.49405224	10.36837496	7.370486335	7.37586852	7.611756431	12.06022733	9.758048715	9.309488905	10.71971654	7.165449239	6.999180351000001	10.55301737	7.117468219	7.198456517	10.11269423	7.350323021	10.22942344	12.56556512	7.144806907	7.913734713999999	7.2722221760000005	10.09965657	7.311891421	7.816526775	13.51730952	10.71536522	6.874250746	11.3949986	11.82780244	11.05378203	6.981791927000001	11.69845749	11.12878981	11.52964963	7.112765743	12.39932786	12.60923337	7.028072996000001	9.866805093	10.42241756	12.15090446	10.75115943	12.81058549	11.475149499999999	8.270920124	13.11783582	13.95624997	11.894884199999998	10.527511500000001	10.68352579	6.957202398	7.17836119	11.27082209	11.41315588	10.47656446	6.953309391	7.774826400000001	10.02556095	7.007010191	11.34690996	11.20355732	6.978992773	7.5611962770000005	7.158600083	11.37359996	6.892813858999999	11.20523412	7.140373201	7.481033758	7.054627152	7.287024617	9.28255203	10.85310883	6.935246264	11.23134203	10.41808618	11.17566333	12.46994198	6.707432647	10.82643664	10.98847623	12.35242234	7.074857624	12.12930028	11.31411702	10.52846139	13.06961611	6.737057273	10.29417374	10.63914323	11.6023883	9.751215782000001	7.178795997999999	11.2675444	12.27265813	9.149831086	10.79950092	10.3116233	11.76375392	6.755665057000001	11.31581428	10.96025028	7.113369246	7.022203998999999	7.630271548	13.34714206	6.91463181	11.94090942	9.872613128	10.50015377	11.43034142	11.14114454	11.24236963	10.02489901	7.22950907	7.360445234	11.38229878	12.83731572	7.011414069	12.81058549	6.840735058	7.060443807	11.1329744	10.02882045	8.998751466	13.45205599	12.64158126	12.20939865	6.833420055	10.86856385	6.967075372999999	6.986916115	11.35760197	6.957087012000001	11.99268103	6.830811656	10.37552083	12.066351199999998	10.94552122	10.62770717	6.888238009	7.19085689	11.78110578	10.39529176	6.98888313	7.189112357999999	11.06472991	11.36308206	10.61790753	9.910066121	12.22809513	13.891404099999999	7.15740216	6.869734672000001	11.33974987	7.085626347000001	11.80429036	12.65788011	10.884451499999999	6.959668886	10.84028659	7.228726032000001	11.52570137	10.78493009	7.056178308	12.37497829	10.19372552	10.43409352	9.667960379	6.947228633	11.07399396	11.39140096	6.977673553	10.8856976	7.055089811	11.04706176	11.90046135	7.039785961000001	10.74695003	10.65014803	12.26883224	10.25623102	6.950065459	10.22081967	12.06343798	11.07399396	12.35699773	12.03000347	7.017207227999999	7.047696797	12.10421396	12.12205077	9.86088836	10.971667199999999	11.13984525
ESR1	12.30508321	11.18509764	11.96739508	11.17417686	11.83555137	12.59845037	10.10227531	10.85670217	7.281679404	11.90046135	8.083182575	12.70833708	11.69616408	12.99894831	12.98464237	11.00015902	8.690370494	13.06961611	13.02195037	12.57598457	13.29693169	7.632408497	11.73669764	10.34449021	7.472554934	8.1455693	13.15849488	11.860722099999998	12.41767543	7.399655237999999	11.72446907	12.85012197	11.26590475	11.22358332	12.20939865	9.876656777	7.513520936	10.85670217	9.11037783	10.9654286	7.354053803999999	11.25300939	11.27551483	11.23748465	10.8868978	11.06885615	7.9641881979999996	12.38987038	7.649504212999999	8.02880788	7.491097102	12.69654377	8.082187102999999	12.22809513	9.527958441000001	13.75614217	9.606034192000001	8.125212128	7.804076126	12.22432397	9.226062907000001	12.03725283	11.51586466	7.236732712999999	11.6236284	9.471894759	11.67760923	12.84411813	12.636229	9.031832458	9.187763873	11.3949986	11.90285706	12.37056712	8.135040746	8.11957425	12.47416214	10.59269565	12.47416214	11.74154087	11.4415547	10.60804178	12.97722459	13.51730952	11.86657525	11.26252303	12.09074346	11.83281838	12.42715351	7.898363811	7.498897062999999	11.11433986	11.94982824	12.47416214	8.267653719	10.88103096	7.663993304	12.96930994	8.76914382	11.48813752	12.19791318	11.56062141	12.70833708	13.65061161	12.78333657	8.235378432000001	7.414417375	12.75808013	13.22890161	11.36128827	11.83831431	11.9641437	12.54444733	13.00671348	13.1937799	7.8589591	8.586974835	7.837653484	13.04548117	11.5482365	10.25897874	12.4318736	7.883211758	10.64096867	9.365668397	12.81058549	12.46520849	11.76375392	7.981684557	11.69364373	13.22890161	12.73944103	12.60411387	7.738410409	11.9115298	11.34341842	12.78333657	9.900053795	7.390868802000001	8.118257627	8.719980879	7.918318102000001	12.88983033	9.864556391	7.471210297000001	11.6236284	8.176619835	10.16247069	8.048699342	9.948597601	12.8170957	13.43054851	12.22809513	13.78372126	10.67818979	13.00671348	11.71450288	8.301799357	11.77381646	13.04548117	13.06961611	13.32647376	13.44100633	7.5273464279999995	11.77625536	8.881493512	8.929249407	11.36998174	10.13937966	11.39140096	12.7456099	13.92215862	9.692678459	11.51776836	12.4318736	9.134430865	10.88926719	10.86735711	12.1940524	8.496930932	10.97916313	11.22818738	12.15810335	12.46520849	11.56477731	11.10239711	11.73669764	11.750960899999999	7.967184045	9.355973854	10.82308287	11.75613984	12.45542123	11.80926977	9.086607916	13.14178802	10.44420062	12.03000347	11.67982	9.464389516	12.85721437	12.65788011	11.22055737	12.33103036	11.82231691	9.64577041	12.17664446
HLA-DRB1	7.404719742	6.760143246	7.2441288	7.0348328570000005	6.948910839	7.498712095	12.24007164	11.63843697	6.689873142000001	7.455970907999999	6.959460425	10.618917	8.496930932	10.09009878	6.754008014	6.693457008999999	6.922776713999999	6.8561858760000005	6.677113827	9.798890705	7.9366984920000005	6.71990849	6.835856245	7.9838504	6.753008019	7.516882174	6.7258754110000005	7.334399446	6.641267417000001	8.607741686	6.688168292	6.830008359	6.847205551	11.18652298	6.766061625	6.754048835	8.756353002	6.7984917629999995	6.954820799	8.179915285	11.79651465	6.918926067	6.892929307	6.895744212	6.500155808	7.805120014	6.624954400000001	7.759046994	6.665361315	7.07615178	6.712785534	6.741013097000001	8.29402517	7.014848611000001	12.60923337	7.68588486	6.99563927	12.44199075	13.34714206	7.537625085	7.688115832	7.071668234	6.693734677	6.788722885	11.06330609	7.939334782	6.668278797999999	6.531900195	7.499211834	6.5902626479999995	6.655366016	6.571416348	6.939086874	6.713508384	7.027179827	7.174026525	11.40934303	7.028555095	11.15319422	6.583987508	7.130724774	6.967336379	6.733120723	6.812879857	6.736247569	6.75833046	7.433346446	10.35172153	6.561965809	6.690921229	6.679398416000001	7.381566015	6.589000307	11.74862078	7.10973938	8.388955453	6.627108312000001	10.79950092	8.390091019	6.911107806	10.93562656	6.786128262	11.35393517	7.115465271000001	6.753267305	6.712506302	12.19084184	7.547447622999999	11.43965125	7.166599428	7.9745337329999995	6.537399883	7.317713338	7.56807366	6.851883432999999	6.881356535	6.639039164	11.85776682	6.760458637999999	12.41767543	7.2118050920000005	6.721828649	6.739885716	6.517525592999999	6.622642523	7.752645985	6.800827542	6.742138324	6.810996737999999	7.1885794999999995	6.646419348999999	13.29693169	11.57091975	6.595139709	7.011481251	6.358795242	6.888347885	9.543788787	8.154897917000001	12.31359006	6.481229869	7.895019552000001	6.785710458	6.719832153	11.57091975	6.747177812	8.135513344	6.843438487	11.10978445	6.660628478	10.99494869	11.4415547	6.756785523	6.58328228	7.286935338999999	7.474902062000001	6.871941242	6.6850946989999995	6.809532496	6.922076829	11.17417686	6.541961785	7.091979078	13.14178802	6.754690684	6.725810149	11.82487411	6.948805825	7.13334416	6.684498144	11.482581199999998	6.522189056	6.436932842999999	6.67782742	7.177326647999999	6.8246419529999995	6.655279211	7.771235042000001	6.843514503	6.792341587999999	6.893868078	6.649217713	11.98965718	6.8308881239999995	6.846455502	7.56901262	7.426316094	7.6883094739999995	8.454071467	6.681033861	7.888256942000001	6.9422821489999995	6.651532557	7.29292782	6.87176104	7.069476613	7.792333436	6.751920804	8.860956266	6.896203422	6.697137553999999	6.772285139	11.34341842	7.121110425	7.555929632000001	6.64223187	6.433139374
CA12	11.03722514	12.32655748	11.74634808	11.73166775	11.80429036	13.33675624	9.973400671	11.38229878	9.206477704	11.07962712	8.115869898	12.2971536	11.49389466	12.44199075	12.73944103	11.86938041	9.220661227999999	10.94437965	11.94982824	11.85467015	12.13979876	7.232171134	11.01831698	10.37791017	8.063138066	9.223607354	12.79716678	10.77475152	11.482581199999998	8.15285401	11.18509764	11.03182818	10.96025028	12.636229	12.30912873	8.571538724	8.470777081	10.71651367	11.56477731	7.375536161	8.527236862999999	11.47308696	11.6023883	11.59799703	11.11716577	10.78265966	7.980972873	12.54444733	7.595051027	7.668190292	9.040155326	12.38987038	7.454332362000001	12.42715351	10.02556095	12.2053889	8.98446042	7.925273859	8.607467800000002	11.9059177	9.120713511	11.27742037	12.21313719	7.474391064	11.840788499999999	10.44239788	11.33141339	11.45657101	10.95385014	10.37954006	8.542159878	12.18705036	12.64158126	12.38503373	7.479468767	7.350840572	11.97666898	11.13984525	12.27657453	12.63100527	12.34843187	11.32630273	11.750960899999999	12.26883224	11.39140096	11.83281838	12.46994198	12.44199075	11.52570137	7.804285911	8.31408473	10.92418886	13.09291718	12.84411813	9.21629953	9.769997863	9.346343114	11.70071846	10.54742233	10.12985387	11.82487411	12.59845037	11.79651465	12.81058549	12.55001354	9.155379238	8.033491949	12.13282353	12.37497829	12.40858656	12.21313719	13.01416274	13.13360859	12.11467308	13.28726957	8.76690522	7.675623773	11.43034142	12.19791318	11.86372038	11.1772396	11.95843865	7.910065400000001	13.40083083	9.455684083	12.60923337	12.68536163	13.43054851	9.037551022	10.09079874	10.42156264	11.69616408	12.37965953	8.712314242	10.62978109	10.98592826	12.61459353	11.95279417	11.4415547	7.742827482999999	9.202655405	7.682874562	11.74862078	12.14735243	8.98517652	11.26420754	7.51390346	10.31244297	8.825181894	11.9866367	12.62000801	13.23822132	10.96916151	12.47416214	11.88335246	12.45160746	11.61956724	8.007583881	12.18360134	12.57598457	11.24377381	12.79716678	10.23452646	8.058991353	12.41767543	10.15451946	11.71944873	11.08384413	10.86123238	13.03773493	11.65674706	12.96142433	11.07141263	12.29316358	12.88291183	11.191389	12.34430388	11.4998155	12.05020156	11.31223086	10.22580432	11.497869699999999	12.63100527	12.58173611	12.49405224	11.17871411	11.20977661	12.64158126	8.176078998	8.717745913	11.29548102	11.56279786	10.8868978	11.21123828	8.562063056	12.27657453	12.00793409	12.08721136	11.30067814	9.867403183	12.44705701	12.92428736	11.09954077	12.57069314	11.97666898	9.254235417	12.0268506
HLA-A	9.759737559	7.220331192000001	7.757811812000001	7.20142748	10.54836467	10.26410412	7.8988363779999995	11.32454723	9.435919882	7.714356997	7.686486666	7.818294217	9.791337802000001	7.1114494729999995	10.56505805	11.35037566	10.77359661	8.392285576	8.920501641	7.5491076139999995	10.78603417	10.51860459	7.432346197	10.43919541	9.67624278	11.34520205	9.025610215	10.53738189	7.143053987999999	11.39140096	9.655195217000001	11.28240184	10.90397333	7.1397709439999995	11.80926977	11.97666898	11.67309604	10.49740795	7.434912522	9.675147224	8.90459486	7.329588299	10.54552078	11.21123828	9.976426446	7.64363066	7.144428313	10.94670733	11.50763007	8.417487083	10.84257001	7.2050049739999995	7.530829152999999	9.269685886	11.52754775	9.74069672	9.339200488	8.28587461	9.261693117	10.25318684	7.871241829	8.221402125	9.633114785	8.349580895	10.05619275	10.44763545	7.989919177000001	9.909468334	8.70812773	10.02298799	8.893539179	7.143249212000001	10.29343382	7.003052767000001	11.99883138	8.696279183	11.08532442	9.383135725	11.03315359	8.200402961	9.7481064	11.61956724	11.50155359	7.965121573999999	11.97366066	9.236029847000001	10.03608649	9.040838589	8.013419425	11.31223086	7.322538862	9.485424381	8.677838857000001	10.12558155	10.51256676	10.26258346	8.1032603	9.695831886	10.36123392	10.18764381	6.95460088	6.833518162000001	9.00782017	9.271460207999999	9.328286083	9.990375656	7.341533586000001	9.501717183	12.01106955	8.920161893	7.233112159	7.0804516070000005	7.011533677999999	9.329047905	6.8337039189999995	9.115267824	8.005336619	11.83555137	7.067345755	7.49667414	7.355551582	7.008771161	7.38586117	6.898938519	9.777145061	10.9778232	7.09575417	10.15671666	7.045322627999999	11.60647604	6.979864900000001	13.02975424	10.53284312	7.429611885	9.96804841	9.958778333	9.942629212	8.003374232	9.809044505	10.56229378	12.78333657	11.29894968	11.15611703	11.00015902	11.37892834	10.01066069	7.463612821	10.40506367	11.50763007	7.330751187000001	9.201872537	9.292218319	10.02115538	11.32977503	11.35573354	7.141944108	11.14730911	7.070923642	7.048878623999999	11.41315588	7.575429645	7.121255356	11.70989768	8.49895028	10.9293541	7.3024021789999995	7.215482473	13.31660607	10.17086879	7.806614562999999	12.36148486	9.351814155	8.905617507999999	10.72988237	7.404122332000001	6.889656697	9.845500864	7.299609659	10.34212237	7.769092287	7.265738747	9.759180537	10.84962286	7.194659108	9.801759732999999	10.74695003	9.355590962	7.290876717000001	7.848792029	9.323193362	10.75115943	11.07399396	11.03853754	10.57266756	8.127164109	9.076649497	6.7377583439999995	7.179990135	8.057007327	9.834908897	9.281396609	6.953658943	10.09342627	10.91029052	7.0880586139999995	7.635592716000001	7.704136985
PROM1	8.426264521	9.654227037	9.170791223	9.562100167	9.485424381	8.540927711	11.66816945	10.580361400000001	11.47704234	8.84907547	9.585434585	7.516395072999999	8.179915285	8.547446111000001	7.364901852000001	9.949280182	9.606511885	7.043196518999999	9.767810053	7.099781675	8.086941767999999	11.31956007	10.67818979	9.900053795	9.713281877	7.977202129	6.6337926529999995	7.665757527999999	6.828088062000001	10.65819061	7.901170292000001	6.96897726	10.88103096	8.812023091	6.679727768999999	9.220661227999999	12.28896293	7.745853437999999	10.65715848	9.222373785	11.36480729	7.304933033999999	9.020154335	7.4774582370000005	6.873694678	9.697872958	11.19716866	8.181524061000001	12.12205077	9.981924567	9.64577041	7.293957165	12.75808013	7.2441288	10.39770948	7.44118534	11.471156800000001	11.72446907	10.566934	11.31581428	6.954511415	9.797292599999999	10.18764381	11.35213062	9.878898619	7.346964505	10.82970597	8.9833516	7.8483388960000005	7.074226525	11.9115298	9.898338733	9.722139576	8.60398768	6.866336985	11.49598381	11.71714399	7.986008302999999	8.351155874	7.6131366279999995	10.77144137	10.72364205	7.007997435	11.17566333	6.909984525	10.38110301	7.750734049	8.426005822	6.917280117000001	7.76933095	11.19286406	6.614732869	7.942122307999999	6.6970826820000005	12.36148486	9.619099907	10.32478819	7.5060539429999995	10.89413465	11.80665031	7.40303007	8.631457954	7.558096655	8.164566246	7.10063664	9.094629467	12.18360134	9.031108662000001	6.943490589	10.54552078	9.314558937000001	8.595872102000001	8.241412333	7.28263507	8.358913348	10.92294395	12.36600378	8.134268907000001	7.368906093	9.827201011	8.868657732	10.35318232	12.91811699	8.933200426	11.90285706	8.089901329	7.416819472	7.546528202	10.83687662	6.867932865	7.324912945	7.005478315	7.931792845	11.47899071	7.534101787000001	8.826859905	8.654721606	7.401979632000001	7.8324788860000005	10.71334211	9.678308633	11.14730911	8.417193229	8.479788375	8.509224988	8.537143702	9.100720271	7.775695027	9.744420663	11.232878999999999	6.828805127000001	7.534610161	7.538162746	7.411199166	7.86285423	7.753945992999999	10.09079874	10.32158593	9.435919882	6.789218524	7.928745557999999	7.504423799	6.88041258	11.40766422	9.467911575	10.70717671	9.222800023	9.538256515	9.547048803	8.146081867000001	8.492085957999999	8.479788375	11.3023629	8.587591129	7.670211198	11.04577442	8.430969949	8.08818015	8.753490089	6.431128043999999	11.63647474	9.340500609	7.747419729	7.637547272999999	9.10341743	7.583860733	10.0722826	9.950535132999999	12.96142433	11.84912249	10.94198062	10.23531878	7.3978701860000005	9.771153314	11.11716577	7.047241026	8.830911704	7.73370351	9.935431027	7.437792517	7.58962956	10.23306342	7.9555375370000005	8.683083427	10.717516499999999	11.13560275	7.6883094739999995
EEF1A2	9.486353703999999	9.044978588	9.541560276	10.508954	9.24175738	11.23585669	7.39156768	7.357517661	6.863721046	9.963147402	7.6491283789999995	11.16668479	10.59752013	7.454332362000001	10.57452519	7.8324788860000005	7.131718757000001	7.2664667210000005	9.686017456	7.337966614	9.579151459	7.766076279	12.05378871	9.134829364	10.47740301	7.379485300000001	11.57509596	10.62978109	12.91811699	6.817676017999999	11.52964963	9.10108348	8.392008124	8.176851673	13.8597081	7.293751997999999	8.410101398	11.13704685	11.06621629	11.31411702	8.385123169	9.489522848	9.194771454	9.162807904	11.24671267	8.712949139	10.5160161	9.224401534	7.48207072	6.782866927000001	8.370235823	7.44594749	7.010458347999999	10.53641741	7.445093721	8.901022327	9.280953612000001	7.325427027999999	6.907796331	7.723448587999999	6.9464496360000005	11.16668479	8.815969828	6.985273338	8.61283884	9.592920987000001	9.576168102	12.37497829	8.799620529	8.958165221	6.88982465	12.09074346	9.968632779	8.852826326	7.152562464	6.980716282	7.476598349	7.345142922000001	12.26510211	7.850576541000001	10.06191901	10.62682507	10.34606141	8.875958686	13.32647376	9.466662259	10.58608434	10.02489901	7.5707056370000005	7.553146237000001	7.304296477	13.60136889	11.14114454	11.28398994	7.252007508999999	8.889492749	7.119387059	12.46520849	12.10083263	7.721246835	11.63458179	9.349305204	11.69616408	10.77928222	11.16511477	9.739639939	7.212684336000001	9.170791223	10.19932121	9.372212851	9.140230962	10.59556694	9.348050473999999	9.818766774	10.46969026	7.783809964	7.720449725	10.52929969	11.34690996	8.248724091	8.171304889	9.479495067	7.120293892	11.34341842	7.057667297	10.20916635	10.74157508	11.12287688	8.38654065	9.124641331	11.81972659	11.52376357	9.91614648	7.290643048	8.43713115	10.07098936	11.482581199999998	10.72764719	7.009883163	9.582266494	8.32203019	6.753336927	9.586729528	10.99761925	8.100823145	9.14792176	10.16875342	10.18060347	9.385722900000001	8.654721606	11.93483453	8.047252588	8.281247208	10.23531878	8.659601932000001	9.218670901	9.348943457999999	6.988036087999999	8.079991345	9.953734112000001	11.15611703	11.40225929	10.20413977	7.250976411	10.70300717	8.122917602000001	7.852167225	9.170791223	8.741058662999999	11.28909988	8.553390019	10.56229378	6.897144817999999	10.42328905	7.7937018160000004	10.17019151	10.85310883	10.11944833	10.71536522	7.665757527999999	7.201683414	9.301213685	9.894303657	10.92172626	9.318216546	10.65610664	10.25178061	10.23008554	7.636532456	11.4546516	8.417746037	8.858458376	11.81715009	7.997811417	7.903074482999999	10.15248986	11.21735498	11.14730911	8.360334857	10.71235618	10.94794656	10.9293541	10.81623545	10.884451499999999	9.710656887	8.325838057	7.3569877020000005
MMP1	7.453465897999999	6.925577922	10.57631528	8.054079595	8.266890632	8.905991471	7.21645557	7.266618697	9.175729398	7.134246342999999	9.643363835	11.79651465	8.788333492000001	7.499211834	7.750531597999999	8.206947783	8.836016136	7.190482783999999	8.998002235	10.95769276	7.481758677	11.36480729	13.10879175	7.3882369070000005	11.59371473	9.403204471	7.810418858999999	10.62087333	7.530465167000001	9.205261137	9.607015667	11.95554123	8.432118617999999	6.9968577629999995	7.406993272	8.057007327	9.356380991	9.824851114	10.06443193	7.5727946489999995	11.01831698	7.784674097999999	8.376532393	7.606692112999999	10.59089016	6.850392427	12.33960384	9.059034844	9.411528113	9.03078126	11.81184389	7.94870388	9.28217884	7.124520153	7.675455637000001	7.01558365	9.266064188	11.21892736	11.1329744	8.944109863	11.180356199999999	9.019815792000001	8.358913348	7.605902687	7.521531668	11.03021102	8.400304986	7.934390303	10.43574303	8.677524578	8.472730182000001	10.35713984	10.42816327	8.380438007999999	6.9658246429999995	9.669435518	7.874660986	7.790868063	11.27551483	8.401122163	7.817364958	8.087420076	7.367057322000001	6.752829552000001	7.169953272000001	6.979262236	7.116889059	8.731580191	11.92606798	7.313179382	7.348556266	8.013883827	7.3040282	7.070771758999999	12.45160746	8.937408578	12.38503373	6.964214212000001	8.216859437	6.792032504	7.758013864	7.540382215	9.910652967999999	9.340927968999999	11.9059177	10.7256259	11.73166775	6.878493787999999	7.867866929	7.945870932	7.328341704	7.873293295	7.894315711	7.628832928	7.77636476	8.016781538	7.641859726	12.68536163	8.592093263999999	7.439135228	7.018470035	7.223583527000001	7.569973769	7.217658779	8.576458597	7.951841926	10.1345429	10.89045555	10.26485303	8.317106942999999	8.613736011	10.20633316	7.716423647	9.725737656	6.977619971	6.793369292	7.050462287999999	10.38288955	8.949092797999999	11.21735498	11.4415547	10.23306342	8.005088387	10.80161714	9.96490782	7.071184685	11.67049547	11.285671800000001	10.78603417	11.62820626	7.648323496000001	7.310233461	7.058900572000001	7.750955789	7.226474099	8.198126181000001	7.058067974	7.914870085	9.474214893	9.000940586	7.604033671	7.260512599	7.15916093	7.492176732999999	6.982217362999999	8.62032982	11.014443	7.254141561	10.60413906	10.05368348	10.5899234	7.08388827	11.77381646	11.860722099999998	6.905010615	6.952195432000001	7.990899657000001	7.2551129329999995	8.695027844	7.626056742	6.928139744	7.653722912999999	7.159565817000001	8.073111317999999	8.730969373999999	7.855292821	9.415058113999999	10.05680529	13.18427278	8.108371115	7.535833611	7.809035476	7.368020369	7.4072780510000005	7.84925616	8.311243505	6.944315112000001	10.52212579	7.660364599999999	12.10421396	7.703526845	8.426264521	9.295058272	7.994588488	7.462757677999999	9.814480562	6.879927845
ACTG2	10.49023016	8.872938214	8.883210895	11.71450288	11.475149499999999	9.041225153	10.91551331	10.32561663	7.419480673	9.881272806	7.910065400000001	8.064611429	8.858458376	8.560323163	7.750531597999999	9.499863889	8.284184294	7.330347998	10.79636548	7.852586499	7.956732207999999	9.524137926	10.91551331	13.02195037	7.966983442	9.514647049	7.912622872999999	10.292746000000001	7.641296422000001	11.83831431	8.666963262000001	7.882739165	12.31359006	10.21231131	8.450487655	9.27893439	9.780989867999999	7.63579119	9.483095598	8.277504783	7.557172984	8.350364781	10.76728228	8.586669236	8.795931377	8.882848676	10.28429669	9.512809986	11.88637557	9.623039914	9.796773778	7.931539107000001	13.44100633	7.691555954	9.723079881	8.33654757	12.86994063	8.154394457	7.651291522999999	9.094200247	7.250599922999999	9.904142855	8.05384947	8.443914284	9.300394943999999	10.29568708	9.168317295	10.19792834	7.508978342000001	8.231811344	13.49574623	10.25831001	9.654227037	9.38693715	9.345904628	13.34714206	7.90891472	8.55719692	10.04348962	10.12142873	11.40934303	7.542287011	8.075414885	11.06472991	8.648495247	10.61196481	8.525022797	11.23450773	9.210050293	8.61404647	10.14685231	9.281396609	11.38229878	9.39932037	9.27893439	10.93933964	9.992161516	9.548979148999999	11.21735498	11.101011999999999	8.372083305	11.74862078	9.397669571	8.51210809	8.127164109	9.201872537	13.37890901	10.86735711	7.620280512000001	9.867952964	9.972816052	9.675147224	8.418893041	9.326629854	7.188344599	9.801759732999999	11.9228972	8.155708563	9.054957859	9.458364605	9.727320255	8.533971356	14.36844792	9.901192528	11.08229177	9.562100167	9.55734294	9.148700521	10.21998849	7.603219132	10.13867548	8.70812773	8.126943757000001	10.36763782	8.176851673	12.57598457	10.37001	7.724263382999999	9.506670745	11.27889886	8.6003845	8.97380299	11.00147261	10.00940326	13.46286697	10.11944833	8.590051257	8.131505843	11.00147261	10.21933381	7.5467159	7.486873698999999	9.628564543	8.120089851	7.639283148	9.642860491	12.48895415	9.864556391	11.49598381	7.767139843	10.12079238	7.2505238389999995	8.532499893999999	7.735178754	6.94855622	12.25270729	9.920978201	7.776137209	11.04007562	9.658075073	8.835652354	10.46647232	9.923331852999999	10.4603006	8.735330336	9.174129209	11.13704685	9.937803596	10.27298565	9.065294675	12.48895415	9.256654902000001	8.420361343	10.21231131	7.850820832999999	10.50015377	9.020857448	9.384881979	10.95035831	8.054359736	9.139818836	11.26091824	8.28532767	11.615267300000001	12.12587469	9.703460823	9.900053795	9.996033553	8.629914291	10.203394300000001	10.11269423	9.515108841	10.90397333	10.14968266	9.736608978	10.90397333	8.937793467
GATA3	12.79716678	12.67987449	11.99883138	12.15450558	12.49405224	12.79716678	10.98847623	12.35699773	10.09412132	12.19791318	10.02756933	12.33960384	12.52384585	12.2053889	12.65788011	12.16128267	11.14418392	12.41283551	11.860722099999998	11.71944873	13.26687006	9.775419143999999	11.10978445	12.23225645	10.884451499999999	9.230007009	13.65061161	12.96142433	13.84304746	8.424871032	12.77058313	12.00187943	12.21313719	12.99894831	13.41061325	10.16875342	9.928805759	12.67987449	12.41767543	11.28735116	8.50279018	13.04548117	12.12930028	12.62000801	12.66926955	12.38987038	10.06191901	13.21979835	9.379720333	8.714573206	9.687470311	13.15849488	10.34212237	13.940111199999999	10.79074196	12.86353696	9.910652967999999	9.418594499	9.761957953	12.07658676	10.12285793	11.67049547	12.7330285	8.89047137	12.91056881	13.420225699999998	13.56400931	13.7047334	12.40415068	11.40583192	8.554243327	12.38503373	12.93204053	12.86994063	8.97380299	9.576168102	12.58721708	12.42715351	12.70833708	12.85012197	12.02038067	12.54444733	12.31829127	13.1937799	12.96142433	11.85467015	13.50572504	12.82998084	12.09731119	10.30848452	7.190055115	11.87216574	12.26070214	12.33497957	9.828755973	11.46730001	10.83225802	13.01416274	11.33471131	11.77866489	12.55534555	12.13979876	13.637522500000001	13.28726957	12.79059753	9.582266494	10.67022911	12.55534555	13.23822132	12.58173611	11.74154087	12.51351002	12.99894831	12.89736215	13.45205599	10.97038938	9.462480807	11.6322075	12.99184229	11.93767054	11.1068717	12.51351002	10.00641663	12.46030819	10.87086348	13.3679068	13.27717447	12.32250968	9.660090741	11.77117626	12.97722459	12.67987449	12.55534555	9.158194805	13.13360859	11.77625536	13.15015465	12.42715351	8.418893041	9.541996815	9.731889195	8.440198181	13.04548117	11.99578154	9.10805504	12.1111595	7.831785204	12.81058549	9.74069672	11.97060974	12.07313677	13.02195037	13.0852804	13.92215862	12.68536163	12.42715351	12.18705036	9.346343114	11.66816945	12.37497829	12.42715351	12.55534555	13.62537997	9.252598107	13.37890901	10.82970597	11.840788499999999	12.12930028	12.19791318	11.82231691	13.32647376	12.55001354	12.06983933	12.31359006	12.86353696	10.12985387	12.24871622	12.59845037	11.78886364	8.610432271	11.53542046	11.9866367	12.93204053	12.53482304	12.46030819	12.87650965	12.52938013	12.62515228	8.720866139	10.3358924	13.02975424	12.28483565	12.95349061	12.90390181	10.42990597	12.16128267	11.70533801	11.96739508	12.31829127	11.10540647	13.04548117	12.54009283	11.566778300000001	13.25699948	12.48369503	11.32272039	12.0800659
